"TOA5","ExampleSite","CR3000","8675","OS32","EddyFlux.CR3"
"TIMESTAMP","RECORD","Ux","Uy","Uz","T_SONIC","CO2_density","H2O_density"
"2024-07-15 12:00:14.100",282,3.6686,0.5846,0.1691,25.0488,745.2973,11.7354
"2024-07-15 12:00:14.150",283,4.0366,0.2075,-0.0136,24.9846,748.9281,11.2790
"2024-07-15 12:00:14.200",284,3.7417,0.3829,-0.2053,24.9052,745.9012,12.0557
"2024-07-15 12:00:14.250",285,3.8057,0.4955,0.0760,24.3441,753.3561,11.6127
"2024-07-15 12:00:14.300",286,3.7115,0.2628,-0.0738,25.4464,746.1274,11.6905
"2024-07-15 12:00:14.350",287,3.6718,0.0869,0.1649,25.3144,758.5497,13.1338
"2024-07-15 12:00:14.400",288,3.4846,0.2141,-0.1764,24.6112,746.8496,11.4714
"2024-07-15 12:00:14.450",289,3.4741,0.1711,-0.1825,25.4211,745.4112,13.4048
"2024-07-15 12:00:14.500",290,3.7743,0.2144,-0.1943,25.8530,755.5975,12.1485
"2024-07-15 12:00:14.550",291,3.3266,0.2421,-0.1682,25.7312,754.0460,12.0477
"2024-07-15 12:00:14.600",292,2.7818,0.0033,0.1032,25.6064,755.5458,11.2040
"2024-07-15 12:00:14.650",293,4.1508,0.4031,-0.2488,24.9960,751.3692,11.8496
"2024-07-15 12:00:14.700",294,3.0739,0.1349,-0.0491,24.9260,747.1826,11.7785
"2024-07-15 12:00:14.750",295,3.9801,0.2885,-0.0457,24.7952,750.4618,11.0395
"2024-07-15 12:00:14.800",296,4.2385,0.1999,0.0060,25.4804,740.2359,11.0131
"2024-07-15 12:00:14.850",297,4.1369,0.1986,0.0255,24.7689,753.3218,12.4663
"2024-07-15 12:00:14.900",298,4.2420,0.1478,-0.3162,25.3846,756.1086,12.3223
"2024-07-15 12:00:14.950",299,3.5602,0.3348,0.1291,25.7794,745.6195,11.8868
"2024-07-15 12:00:15.000",300,4.3736,0.2115,-0.1676,25.2073,752.8933,12.0440
"2024-07-15 12:00:15.050",301,4.1098,0.1483,0.2217,24.5497,747.0634,12.0055
"2024-07-15 12:00:15.100",302,4.4395,-0.0995,-0.1965,23.9811,750.1635,11.4408
"2024-07-15 12:00:15.150",303,3.8077,0.3323,-0.0962,25.1156,748.5033,12.3361
"2024-07-15 12:00:15.200",304,4.2376,0.0616,-0.0253,25.5219,751.9669,11.3015
"2024-07-15 12:00:15.250",305,4.3278,-0.0169,0.2119,25.5120,751.4494,12.0786
"2024-07-15 12:00:15.300",306,3.8955,0.3357,-0.0556,25.1178,754.3597,11.7191
"2024-07-15 12:00:15.350",307,3.6919,-0.0389,-0.1597,24.0858,753.6491,12.9045
"2024-07-15 12:00:15.400",308,4.7127,-0.1252,0.1087,25.7111,747.7160,12.0507
"2024-07-15 12:00:15.450",309,2.9961,0.2533,-0.1595,25.0998,742.1940,12.2714
"2024-07-15 12:00:15.500",310,4.5123,0.0434,-0.1705,23.9220,748.6679,11.7092
"2024-07-15 12:00:15.550",311,3.2245,0.2906,-0.0675,24.4621,747.2271,12.5357
"2024-07-15 12:00:15.600",312,4.3015,0.1740,0.0929,24.4195,750.1619,12.0737
"2024-07-15 12:00:15.650",313,3.7651,0.2871,-0.1171,25.2549,752.7593,10.5414
"2024-07-15 12:00:15.700",314,4.5952,-0.4095,-0.0924,25.5127,748.4136,11.2669
"2024-07-15 12:00:15.750",315,3.4531,0.4054,-0.2882,25.5645,749.7245,11.4038
"2024-07-15 12:00:15.800",316,3.7084,-0.0034,0.1299,25.3662,741.4042,11.7982
"2024-07-15 12:00:15.850",317,3.5684,0.4587,-0.2025,25.8021,749.8335,11.4190
"2024-07-15 12:00:15.900",318,3.6614,0.0397,-0.1912,25.0474,743.8604,10.9098
"2024-07-15 12:00:15.950",319,3.8102,-0.1606,-0.1128,24.5454,745.6439,13.0005
"2024-07-15 12:00:16.000",320,4.0282,0.2491,-0.2665,24.6730,751.0765,11.4877
"2024-07-15 12:00:16.050",321,4.4540,-0.0405,-0.0430,24.7070,750.8216,11.6798
"2024-07-15 12:00:16.100",322,3.8646,0.1528,-0.1102,25.2425,751.1919,11.9557
"2024-07-15 12:00:16.150",323,3.7848,0.3593,-0.0354,24.8467,750.5235,12.8483
"2024-07-15 12:00:16.200",324,3.3298,0.3540,-0.2840,25.1086,757.8754,12.2443
"2024-07-15 12:00:16.250",325,4.0853,0.0879,0.0047,24.8740,746.0701,11.8551
"2024-07-15 12:00:16.300",326,4.0992,0.0466,-0.1209,24.3199,751.9536,12.2727
"2024-07-15 12:00:16.350",327,4.1158,0.3930,0.0132,25.1960,751.5192,11.9542
"2024-07-15 12:00:16.400",328,3.7346,0.6428,-0.0678,24.6671,752.1700,12.1259
"2024-07-15 12:00:16.450",329,3.2976,0.4245,-0.0141,24.4445,755.9439,12.3128
"2024-07-15 12:00:16.500",330,3.3677,0.5554,0.0988,24.9949,757.9511,12.0796
"2024-07-15 12:00:16.550",331,3.9860,0.0679,0.0873,25.2383,750.0734,11.6050
"2024-07-15 12:00:16.600",332,4.0650,0.1860,-0.2000,24.2641,752.8258,10.6991
"2024-07-15 12:00:16.650",333,4.1027,0.1044,0.1962,24.7533,753.2974,11.8015
"2024-07-15 12:00:16.700",334,4.0569,0.3474,-0.0694,25.4983,745.0315,12.1473
"2024-07-15 12:00:16.750",335,4.4613,0.3320,0.2875,24.6183,743.1043,11.5028
"2024-07-15 12:00:16.800",336,4.3302,0.2996,0.0153,24.4385,753.8343,11.3876
"2024-07-15 12:00:16.850",337,4.5795,0.7715,0.0550,25.2916,747.5357,11.0949
"2024-07-15 12:00:16.900",338,3.6986,-0.0186,-0.2171,25.8612,751.3643,12.1898
"2024-07-15 12:00:16.950",339,3.8455,0.1654,0.1447,24.9838,752.6535,11.9020
"2024-07-15 12:00:17.000",340,3.8289,-0.0814,-0.2967,24.8692,750.2825,11.3569
"2024-07-15 12:00:17.050",341,3.9828,0.2108,-0.3234,24.5424,752.0363,12.1935
"2024-07-15 12:00:17.100",342,3.4232,0.2317,0.1534,25.3885,749.5236,11.7660
"2024-07-15 12:00:17.150",343,3.6853,0.2936,0.0293,25.3147,750.6594,12.4094
"2024-07-15 12:00:17.200",344,4.0473,0.3569,0.1306,24.5977,740.9593,12.7717
"2024-07-15 12:00:17.250",345,4.1283,-0.1429,-0.1071,25.3859,748.6016,11.7440
"2024-07-15 12:00:17.300",346,4.7004,-0.0095,-0.1197,25.1057,751.9523,12.2482
"2024-07-15 12:00:17.350",347,4.4556,0.2397,0.0734,24.8704,750.3135,12.0538
"2024-07-15 12:00:17.400",348,4.1075,0.3545,0.0833,25.0221,745.9544,12.0338
"2024-07-15 12:00:17.450",349,3.9860,0.2386,0.3310,24.7381,752.1114,12.5342
"2024-07-15 12:00:17.500",350,4.0490,0.6676,-0.0567,25.1620,746.0060,11.8242
"2024-07-15 12:00:17.550",351,4.1245,0.3693,0.0479,25.6296,749.5252,11.8339
"2024-07-15 12:00:17.600",352,5.3520,0.2788,-0.1079,24.6529,745.2866,12.4683
"2024-07-15 12:00:17.650",353,3.8178,0.2255,-0.0095,25.3657,745.7663,11.4622
"2024-07-15 12:00:17.700",354,4.1121,0.3202,0.0499,24.5953,753.3874,11.6281
"2024-07-15 12:00:17.750",355,3.7392,0.0112,0.1952,25.3167,753.0250,12.6236
"2024-07-15 12:00:17.800",356,5.4063,-0.1418,-0.1108,24.6919,745.7459,11.4612
"2024-07-15 12:00:17.850",357,3.8502,-0.0433,0.0503,25.0258,752.4051,12.2539
"2024-07-15 12:00:17.900",358,4.3015,0.1253,0.3182,25.1172,740.6876,11.4988
"2024-07-15 12:00:17.950",359,3.1297,0.2035,-0.0183,24.7658,760.0546,12.2745
"2024-07-15 12:00:18.000",360,4.3630,0.0138,-0.1499,25.0184,750.8650,11.0718
"2024-07-15 12:00:18.050",361,3.9098,0.2028,-0.0323,24.5933,747.3023,11.9116
"2024-07-15 12:00:18.100",362,4.0454,0.3210,0.1621,24.8528,747.7192,12.2188
"2024-07-15 12:00:18.150",363,4.3054,0.1132,0.1186,25.4898,756.4584,12.8892
"2024-07-15 12:00:18.200",364,3.5668,0.2028,0.0017,24.9510,746.7537,11.2572
"2024-07-15 12:00:18.250",365,4.0463,0.0463,0.0129,24.6030,744.5017,12.1171
"2024-07-15 12:00:18.300",366,4.0755,0.3159,0.3279,25.1386,752.4254,11.4612
"2024-07-15 12:00:18.350",367,3.3565,0.5166,-0.1385,24.4780,749.8045,11.9549
"2024-07-15 12:00:18.400",368,3.5487,0.1390,0.1844,24.5970,743.0316,12.4713
"2024-07-15 12:00:18.450",369,4.2461,0.0759,-0.2373,24.6277,749.7265,12.5828
"2024-07-15 12:00:18.500",370,3.4817,0.1831,0.1013,23.8094,755.1689,11.4088
"2024-07-15 12:00:18.550",371,4.1660,0.2493,0.1627,25.2755,738.1135,11.6076
"2024-07-15 12:00:18.600",372,4.0691,0.1610,0.0716,25.3947,753.0423,11.8929
"2024-07-15 12:00:18.650",373,3.0768,0.1089,0.0625,24.4548,753.1564,12.4542
"2024-07-15 12:00:18.700",374,4.0634,-0.4128,-0.1917,25.9431,747.2673,11.0079
"2024-07-15 12:00:18.750",375,4.6176,0.2027,0.1657,25.1385,752.2928,12.1815
"2024-07-15 12:00:18.800",376,4.3487,0.6555,0.1457,24.2098,752.2333,12.5707
"2024-07-15 12:00:18.850",377,4.6014,0.1147,0.1747,25.4639,762.8626,11.6250
"2024-07-15 12:00:18.900",378,3.7463,0.1388,-0.0735,24.5550,736.1866,11.7827
"2024-07-15 12:00:18.950",379,4.1847,0.1014,0.2903,25.0067,756.4551,12.1307
"2024-07-15 12:00:19.000",380,4.4132,0.2558,0.2053,25.0280,752.4806,12.1832
"2024-07-15 12:00:19.050",381,3.8559,0.2810,0.3352,24.8648,752.0973,12.6289
"2024-07-15 12:00:19.100",382,4.5701,0.2023,-0.3575,25.2584,738.9026,12.7350
"2024-07-15 12:00:19.150",383,4.0847,0.3999,-0.1353,24.2237,751.3038,11.9832
"2024-07-15 12:00:19.200",384,3.7542,0.2169,0.4151,25.4173,755.2475,12.4220
"2024-07-15 12:00:19.250",385,4.7397,0.1620,-0.3082,24.9057,754.0587,11.5151
"2024-07-15 12:00:19.300",386,3.9118,0.0616,0.2253,25.3747,753.2577,12.3108
"2024-07-15 12:00:19.350",387,3.9814,0.2395,-0.1778,23.9068,750.7504,12.1620
"2024-07-15 12:00:19.400",388,4.6046,0.5143,0.2355,24.5010,748.2387,12.2402
"2024-07-15 12:00:19.450",389,5.2660,0.4960,0.1679,24.8061,745.5840,12.3945
"2024-07-15 12:00:19.500",390,3.4497,0.1523,-0.0172,25.7965,748.2265,10.7804
"2024-07-15 12:00:19.550",391,4.2522,0.0602,0.0064,24.9566,748.6315,12.3952
"2024-07-15 12:00:19.600",392,3.2336,0.0966,0.1026,24.6930,741.9560,12.3343
"2024-07-15 12:00:19.650",393,4.5615,0.1910,-0.2941,25.3530,741.7006,12.1544
"2024-07-15 12:00:19.700",394,3.5563,-0.0320,-0.0663,24.9084,746.7790,12.2944
"2024-07-15 12:00:19.750",395,3.7770,0.3960,0.0422,24.6512,745.6703,11.1763
"2024-07-15 12:00:19.800",396,4.1454,0.1291,-0.3558,24.7321,745.4948,12.7878
"2024-07-15 12:00:19.850",397,3.1486,-0.0883,0.1665,25.6784,746.2751,11.6840
"2024-07-15 12:00:19.900",398,4.3081,-0.2654,-0.2792,24.8596,757.7495,11.7821
"2024-07-15 12:00:19.950",399,4.0505,0.4268,0.3160,24.7116,749.9158,12.9110
"2024-07-15 12:00:20.000",400,3.2389,0.4055,-0.1527,25.0512,748.7869,11.5210
"2024-07-15 12:00:20.050",401,3.5084,0.2553,0.1493,24.9351,750.3506,12.2856
"2024-07-15 12:00:20.100",402,3.5142,0.3479,0.1229,26.3018,748.1195,11.7710
"2024-07-15 12:00:20.150",403,4.3845,0.3638,-0.0803,24.7984,752.7057,11.5862
"2024-07-15 12:00:20.200",404,3.7947,0.2179,0.1494,24.6977,740.7881,11.0417
"2024-07-15 12:00:20.250",405,3.3703,-0.0626,-0.0232,24.4056,746.4862,11.6130
"2024-07-15 12:00:20.300",406,3.7797,0.4645,0.0993,25.0081,747.6949,11.7834
"2024-07-15 12:00:20.350",407,4.1639,0.3168,-0.1361,25.0182,739.8419,12.1059
"2024-07-15 12:00:20.400",408,4.3811,0.1440,0.2725,24.5594,751.0872,11.9821
"2024-07-15 12:00:20.450",409,3.9499,0.1771,0.0161,25.4240,756.8887,11.9989
"2024-07-15 12:00:20.500",410,4.4077,0.0596,0.1149,24.6190,755.4533,13.1053
"2024-07-15 12:00:20.550",411,3.9390,-0.2385,-0.0822,25.6159,752.7654,12.1245
"2024-07-15 12:00:20.600",412,4.5043,0.2969,0.1827,25.4597,757.6085,12.1794
"2024-07-15 12:00:20.650",413,4.4526,0.1386,-0.0902,25.8534,751.0810,12.4024
"2024-07-15 12:00:20.700",414,4.0619,0.0827,0.0016,25.7180,752.7762,11.1443
"2024-07-15 12:00:20.750",415,3.8924,0.5565,-0.0321,24.0998,759.4652,12.3412
"2024-07-15 12:00:20.800",416,3.9650,0.1257,0.1624,24.7290,755.7413,12.2711
"2024-07-15 12:00:20.850",417,4.1223,0.2291,-0.0262,25.5228,745.6733,11.1890
"2024-07-15 12:00:20.900",418,4.3072,0.3262,0.0720,25.2039,748.3973,12.3937
"2024-07-15 12:00:20.950",419,3.9772,0.1026,-0.0468,26.0103,741.3251,12.2499
"2024-07-15 12:00:21.000",420,3.1604,0.1784,-0.0650,23.9575,751.9452,11.8100
"2024-07-15 12:00:21.050",421,2.9504,0.3679,0.2153,25.7451,751.7948,12.0230
"2024-07-15 12:00:21.100",422,4.6641,0.5365,0.1700,24.5292,751.0067,12.2198
"2024-07-15 12:00:21.150",423,3.0952,0.2939,0.3409,25.3200,757.3671,12.0915
"2024-07-15 12:00:21.200",424,3.9634,0.2763,-0.1224,24.5181,756.3315,12.6862
"2024-07-15 12:00:21.250",425,3.5044,0.3936,-0.0130,25.1699,752.3011,12.4972
"2024-07-15 12:00:21.300",426,4.0414,0.4820,0.0464,25.3121,745.8337,13.0793
"2024-07-15 12:00:21.350",427,4.2349,0.3426,-0.2412,24.5886,756.1894,12.1434
"2024-07-15 12:00:21.400",428,3.0431,0.4077,-0.0816,25.7057,749.5608,12.1024
"2024-07-15 12:00:21.450",429,4.5895,0.0205,-0.1489,24.9018,754.1359,11.3346
"2024-07-15 12:00:21.500",430,3.1660,0.3647,-0.0904,24.8039,740.7159,11.6605
"2024-07-15 12:00:21.550",431,3.9962,0.3861,-0.1157,25.8287,746.5772,11.6585
"2024-07-15 12:00:21.600",432,4.7687,0.2423,-0.0828,24.9224,756.7654,12.7331
"2024-07-15 12:00:21.650",433,3.5916,0.1915,0.0135,24.5069,749.7216,12.0027
"2024-07-15 12:00:21.700",434,4.5701,0.4415,-0.0494,24.8930,753.3215,11.7074
"2024-07-15 12:00:21.750",435,4.2943,0.1824,-0.1454,24.5216,757.2353,11.9218
"2024-07-15 12:00:21.800",436,4.8202,0.0973,0.0437,26.1963,744.7131,11.0511
"2024-07-15 12:00:21.850",437,4.6433,0.0346,-0.0031,24.7070,751.3408,11.5247
"2024-07-15 12:00:21.900",438,3.9100,0.2900,-0.1512,24.6500,748.2631,11.2856
"2024-07-15 12:00:21.950",439,3.7887,0.2238,-0.0599,24.8643,749.9005,11.6721
"2024-07-15 12:00:22.000",440,4.3455,0.4872,-0.0697,25.2426,748.8019,12.1827
"2024-07-15 12:00:22.050",441,4.7829,0.3017,-0.2660,25.2270,756.1643,11.8892
"2024-07-15 12:00:22.100",442,4.4978,0.0620,-0.2228,25.0706,741.2176,11.8801
"2024-07-15 12:00:22.150",443,4.6434,-0.1820,-0.1919,24.4840,749.6834,11.8171
"2024-07-15 12:00:22.200",444,4.6996,0.3909,0.0743,25.0728,751.9661,11.5690
"2024-07-15 12:00:22.250",445,4.4286,-0.0224,0.1253,25.5931,751.0543,11.9119
"2024-07-15 12:00:22.300",446,4.2002,-0.3723,0.0453,24.9433,749.7469,12.3533
"2024-07-15 12:00:22.350",447,3.9626,-0.0280,-0.0212,25.0338,750.5747,12.0810
"2024-07-15 12:00:22.400",448,4.5197,-0.0172,0.0264,25.6450,741.3269,12.0898
"2024-07-15 12:00:22.450",449,3.7073,0.1259,-0.1357,24.9152,759.2063,11.3678
"2024-07-15 12:00:22.500",450,3.4152,-0.0604,0.2591,24.7688,749.8718,11.7986
"2024-07-15 12:00:22.550",451,3.5278,0.1530,0.3687,25.6960,745.7353,12.3238
"2024-07-15 12:00:22.600",452,3.5842,-0.1553,0.1529,25.5800,755.2303,11.7651
"2024-07-15 12:00:22.650",453,3.9166,0.3500,0.0587,24.8032,741.9046,12.0569
"2024-07-15 12:00:22.700",454,4.5395,-0.0395,0.0958,25.1658,753.7507,12.4360
"2024-07-15 12:00:22.750",455,3.6528,-0.1234,-0.0800,25.4446,747.2900,11.6530
"2024-07-15 12:00:22.800",456,3.0893,0.5505,0.1239,25.3849,754.8386,12.2884
"2024-07-15 12:00:22.850",457,3.8778,0.1672,-0.0641,26.3174,752.7796,11.7681
"2024-07-15 12:00:22.900",458,4.2327,-0.0022,0.2257,24.6695,752.5054,12.5330
"2024-07-15 12:00:22.950",459,4.1924,0.2189,0.0016,24.9718,747.1165,11.7753
"2024-07-15 12:00:23.000",460,4.7398,0.1783,-0.1179,24.7419,755.5019,12.3378
"2024-07-15 12:00:23.050",461,4.2802,0.1485,0.0860,24.6782,748.7019,12.4849
"2024-07-15 12:00:23.100",462,4.4371,0.0036,-0.1283,25.0544,758.6307,11.0422
"2024-07-15 12:00:23.150",463,4.1392,-0.0752,-0.0951,24.8178,747.8975,11.7331
"2024-07-15 12:00:23.200",464,4.0036,0.0929,-0.2194,25.3899,753.7644,12.4216
"2024-07-15 12:00:23.250",465,3.2296,0.2598,0.1014,24.4844,750.0459,11.9419
"2024-07-15 12:00:23.300",466,4.9211,0.5849,-0.2497,26.2470,745.4239,12.4903
"2024-07-15 12:00:23.350",467,4.4852,0.0009,0.0740,24.9462,752.7717,12.1153
"2024-07-15 12:00:23.400",468,4.5982,0.2151,-0.0252,25.5480,752.9020,12.3659
"2024-07-15 12:00:23.450",469,3.6677,-0.0091,-0.0852,24.6896,753.9310,12.4880
"2024-07-15 12:00:23.500",470,3.9224,0.4862,0.2053,25.1217,745.8905,12.7877
"2024-07-15 12:00:23.550",471,3.9695,0.2252,-0.0509,24.5551,742.6568,12.3164
"2024-07-15 12:00:23.600",472,3.6083,0.8119,-0.1629,24.3713,752.5507,12.7647
"2024-07-15 12:00:23.650",473,4.0323,0.3144,-0.2765,24.6612,744.6319,11.0525
"2024-07-15 12:00:23.700",474,4.0585,-0.2486,-0.1983,24.7314,745.8436,12.1982
"2024-07-15 12:00:23.750",475,4.1528,0.3788,0.1129,25.5704,749.9904,12.1517
"2024-07-15 12:00:23.800",476,4.2558,0.2283,-0.0596,24.8338,745.9122,12.2108
"2024-07-15 12:00:23.850",477,3.9530,0.0674,-0.0993,24.3948,754.8942,12.0393
"2024-07-15 12:00:23.900",478,3.5686,0.3617,-0.0841,24.2967,755.1061,11.7315
"2024-07-15 12:00:23.950",479,3.7956,0.2082,0.1714,25.0100,744.0044,12.2719
"2024-07-15 12:00:24.000",480,3.7575,0.5776,-0.0002,23.8825,751.7868,12.9723
"2024-07-15 12:00:24.050",481,4.7880,0.5662,-0.1530,25.4561,746.3900,12.1121
"2024-07-15 12:00:24.100",482,3.3635,0.0711,-0.1014,25.4493,754.0036,12.1384
"2024-07-15 12:00:24.150",483,3.3248,0.1377,-0.1119,25.4348,755.8909,12.5282
"2024-07-15 12:00:24.200",484,3.6224,-0.3479,-0.2650,25.7108,747.9937,11.6246
"2024-07-15 12:00:24.250",485,4.8213,0.4530,0.0037,24.8533,749.3395,12.1136
"2024-07-15 12:00:24.300",486,4.8000,0.2845,0.1089,25.5846,744.1516,12.3774
"2024-07-15 12:00:24.350",487,3.8527,-0.3032,-0.3192,24.4909,752.6561,12.0569
"2024-07-15 12:00:24.400",488,4.0922,0.5902,-0.1904,24.9863,751.5222,11.6319
"2024-07-15 12:00:24.450",489,4.0142,-0.1200,0.2115,24.6592,760.1570,11.9838
"2024-07-15 12:00:24.500",490,4.5140,0.1893,-0.0046,24.7080,750.5956,12.1590
"2024-07-15 12:00:24.550",491,3.6079,0.1750,-0.0915,26.1498,749.5513,12.7726
"2024-07-15 12:00:24.600",492,3.9022,0.2519,-0.1982,24.7765,751.0527,12.7930
"2024-07-15 12:00:24.650",493,4.1110,0.4767,0.0961,25.8137,749.7048,13.1951
"2024-07-15 12:00:24.700",494,3.7573,0.0467,-0.1815,26.1655,754.0972,11.8329
"2024-07-15 12:00:24.750",495,4.6245,0.3375,0.2949,24.2261,748.6732,11.7687
"2024-07-15 12:00:24.800",496,3.0132,0.4121,-0.0406,25.3698,761.7989,11.8234
"2024-07-15 12:00:24.850",497,3.7894,0.2237,0.1481,24.7166,746.8452,12.5286
"2024-07-15 12:00:24.900",498,4.1893,-0.2089,-0.1838,25.7506,752.0096,11.6189
"2024-07-15 12:00:24.950",499,3.9148,0.2026,0.1104,24.3209,745.7953,12.1365
"2024-07-15 12:00:25.000",500,3.9501,0.3144,-0.1844,25.1786,755.4579,12.2434
"2024-07-15 12:00:25.050",501,4.0696,0.1808,-0.1252,24.9640,756.2985,11.9405
"2024-07-15 12:00:25.100",502,3.5551,0.1016,0.0301,24.8132,752.4265,12.2614
"2024-07-15 12:00:25.150",503,4.4445,0.4847,0.1494,24.5329,745.4823,11.9621
"2024-07-15 12:00:25.200",504,3.7744,-0.0277,-0.0663,24.7627,746.6408,11.8421
"2024-07-15 12:00:25.250",505,4.5892,0.2398,0.3708,25.0853,748.5497,12.0021
"2024-07-15 12:00:25.300",506,4.1282,0.2871,0.3115,24.5773,754.2952,12.1039
"2024-07-15 12:00:25.350",507,3.2145,0.3541,0.1901,24.5714,749.9553,11.1373
"2024-07-15 12:00:25.400",508,3.3706,0.4096,-0.0700,24.4456,751.1473,11.7388
"2024-07-15 12:00:25.450",509,3.7646,0.3479,-0.1743,24.5473,750.7704,12.4847
"2024-07-15 12:00:25.500",510,4.6191,0.0670,0.1406,24.6079,759.1310,11.4331
"2024-07-15 12:00:25.550",511,4.6642,0.0687,0.3020,25.2957,744.9199,11.7389
"2024-07-15 12:00:25.600",512,4.3906,0.4105,-0.0106,25.0223,753.7918,12.0659
"2024-07-15 12:00:25.650",513,3.3532,0.0374,0.0353,25.6077,758.0799,12.3898
"2024-07-15 12:00:25.700",514,4.1436,0.3498,-0.1000,24.9234,745.8793,11.3756
"2024-07-15 12:00:25.750",515,4.1668,0.2371,0.1031,25.2731,751.2132,12.2783
"2024-07-15 12:00:25.800",516,3.9787,0.2826,-0.1089,25.1849,753.3421,11.6652
"2024-07-15 12:00:25.850",517,4.0259,0.0753,-0.0790,24.4375,756.3289,12.5328
"2024-07-15 12:00:25.900",518,4.2687,0.5944,-0.0284,26.5159,748.8624,12.1276
"2024-07-15 12:00:25.950",519,3.8011,0.2745,0.1253,24.9430,758.8836,12.1196
"2024-07-15 12:00:26.000",520,4.1352,0.0182,0.0628,24.9330,746.9588,11.6118
"2024-07-15 12:00:26.050",521,5.3359,0.1473,-0.2185,24.6509,749.7422,12.2733
"2024-07-15 12:00:26.100",522,4.2774,0.3353,-0.0967,25.1702,745.6197,11.6902
"2024-07-15 12:00:26.150",523,3.5411,-0.0377,0.1596,25.3443,754.8833,12.0197
"2024-07-15 12:00:26.200",524,4.3884,-0.1523,0.1295,25.0886,753.1355,12.1900
"2024-07-15 12:00:26.250",525,3.5065,-0.0996,-0.1068,25.2825,753.4505,11.3160
"2024-07-15 12:00:26.300",526,3.5095,0.0554,-0.0536,24.3190,742.8897,11.5891
"2024-07-15 12:00:26.350",527,4.0431,-0.0361,-0.0174,25.5293,743.4911,11.8968
"2024-07-15 12:00:26.400",528,4.5124,0.1163,-0.0861,25.5817,748.4690,12.5522
"2024-07-15 12:00:26.450",529,4.2145,0.1314,0.0720,25.1602,755.1044,11.7258
"2024-07-15 12:00:26.500",530,4.0206,0.1877,0.1056,24.4874,755.0849,12.2332
"2024-07-15 12:00:26.550",531,3.3415,0.4417,0.3351,25.5009,757.1349,12.0427
"2024-07-15 12:00:26.600",532,3.1692,-0.1688,0.0383,24.7040,745.4271,11.9686
"2024-07-15 12:00:26.650",533,4.3078,-0.0906,-0.0673,25.7549,744.6236,12.4349
"2024-07-15 12:00:26.700",534,3.7576,0.3092,0.1646,25.3706,754.5458,11.4242
"2024-07-15 12:00:26.750",535,4.5568,0.0295,0.0389,25.1291,752.4256,12.1685
"2024-07-15 12:00:26.800",536,3.5781,-0.0700,0.1309,25.0929,755.7469,11.9776
"2024-07-15 12:00:26.850",537,3.2974,0.3932,-0.0556,25.1710,746.7627,12.8222
"2024-07-15 12:00:26.900",538,3.5617,0.1325,0.0161,24.4539,751.6526,12.8060
"2024-07-15 12:00:26.950",539,3.7548,0.2790,-0.4124,24.9805,748.4348,11.5908
"2024-07-15 12:00:27.000",540,4.5407,0.1348,-0.0266,24.8114,740.4159,11.4340
"2024-07-15 12:00:27.050",541,4.4805,-0.2220,-0.1149,24.8001,758.7181,12.3843
"2024-07-15 12:00:27.100",542,3.7214,0.4609,-0.1111,25.5045,743.2056,12.5366
"2024-07-15 12:00:27.150",543,3.7969,-0.0057,-0.0326,25.1387,747.5263,12.2770
"2024-07-15 12:00:27.200",544,3.7085,0.3241,0.0663,24.9695,747.7931,12.0758
"2024-07-15 12:00:27.250",545,4.2751,0.6124,0.1409,25.4880,765.4426,12.2580
"2024-07-15 12:00:27.300",546,4.2423,0.3408,-0.1513,24.7780,747.4692,12.3238
"2024-07-15 12:00:27.350",547,3.9129,0.2276,0.1631,25.4316,749.1914,11.6650
"2024-07-15 12:00:27.400",548,4.5676,0.3548,-0.2409,24.8434,750.8276,12.3894
"2024-07-15 12:00:27.450",549,4.4551,0.2568,0.0878,25.0321,746.6307,11.8694
"2024-07-15 12:00:27.500",550,4.0095,0.1931,-0.2828,24.8013,750.2810,11.8593
"2024-07-15 12:00:27.550",551,3.8766,0.2976,-0.1618,24.1860,748.2592,12.3821
"2024-07-15 12:00:27.600",552,4.8438,0.3564,-0.2202,24.8838,751.2832,12.0888
"2024-07-15 12:00:27.650",553,4.2697,0.0166,0.0097,25.2102,754.1284,11.5971
"2024-07-15 12:00:27.700",554,3.8274,-0.3408,-0.0932,24.7378,744.9021,12.0828
"2024-07-15 12:00:27.750",555,3.9720,-0.2518,0.0323,24.5358,752.4284,11.3591
"2024-07-15 12:00:27.800",556,4.0150,0.1434,0.0455,25.0623,748.7242,11.2319
"2024-07-15 12:00:27.850",557,3.2614,0.0832,-0.0012,24.6959,753.1261,11.8604
"2024-07-15 12:00:27.900",558,3.5175,0.1444,0.0339,25.1624,759.3919,11.6655
"2024-07-15 12:00:27.950",559,3.9633,0.2852,-0.0035,24.7497,742.2537,11.7446
"2024-07-15 12:00:28.000",560,3.4631,-0.1453,-0.1194,24.4765,752.9189,12.3005
"2024-07-15 12:00:28.050",561,3.5481,0.1480,-0.2787,24.7528,751.9949,12.4125
"2024-07-15 12:00:28.100",562,3.6435,0.4104,-0.2274,24.3762,753.5483,12.8356
"2024-07-15 12:00:28.150",563,4.2467,0.1919,-0.3293,23.9888,750.6470,11.8210
"2024-07-15 12:00:28.200",564,3.4471,0.2131,0.0173,25.4722,750.6830,12.6142
"2024-07-15 12:00:28.250",565,4.0040,0.1769,0.1596,24.5108,764.0722,12.1876
"2024-07-15 12:00:28.300",566,4.1904,0.3050,0.2816,25.3963,741.9747,12.7017
